Source,Target,Type,Id,Label,timeset,Weight,count
10682,109,Directed,10682>109,,,1,1
5566,109,Directed,5566>109,,,1,1
13249,109,Directed,13249>109,,,1,1
6082,109,Directed,6082>109,,,1,1
10693,109,Directed,10693>109,,,1,1
20428,109,Directed,20428>109,,,1,1
5582,109,Directed,5582>109,,,1,1
4052,109,Directed,4052>109,,,1,1
12366,109,Directed,12366>109,,,1,1
19951,109,Directed,19951>109,,,1,1
18940,109,Directed,18940>109,,,1,1
18090,109,Directed,18090>109,,,1,1
18592,110,Directed,18592>110,,,1,1
8165,110,Directed,8165>110,,,1,1
8166,110,Directed,8166>110,,,1,1
10962,110,Directed,10962>110,,,1,1
4070,110,Directed,4070>110,,,1,1
23486,110,Directed,23486>110,,,1,1
23170,112,Directed,23170>112,,,1,1
86,112,Directed,86>112,,,1,1
5513,112,Directed,5513>112,,,1,2
3723,112,Directed,3723>112,,,1,1
20492,112,Directed,20492>112,,,1,1
12558,112,Directed,12558>112,,,1,1
18192,112,Directed,18192>112,,,1,1
12563,112,Directed,12563>112,,,1,1
8150,112,Directed,8150>112,,,1,1
26014,112,Directed,26014>112,,,1,1
12320,112,Directed,12320>112,,,1,1
25633,112,Directed,25633>112,,,1,1
23459,112,Directed,23459>112,,,1,1
15524,112,Directed,15524>112,,,1,1
295,112,Directed,295>112,,,1,1
12200,112,Directed,12200>112,,,1,1
18986,112,Directed,18986>112,,,1,1
4015,112,Directed,4015>112,,,1,2
10654,112,Directed,10654>112,,,1,1
12601,112,Directed,12601>112,,,1,1
20413,112,Directed,20413>112,,,1,1
14368,112,Directed,14368>112,,,1,1
12354,112,Directed,12354>112,,,1,1
20803,112,Directed,20803>112,,,1,1
13895,112,Directed,13895>112,,,1,1
23757,112,Directed,23757>112,,,1,1
20566,112,Directed,20566>112,,,1,1
20704,112,Directed,20704>112,,,1,1
10850,112,Directed,10850>112,,,1,1
15722,112,Directed,15722>112,,,1,1
10737,112,Directed,10737>112,,,1,1
18808,112,Directed,18808>112,,,1,1
6495,113,Directed,6495>113,,,1,1
4065,114,Directed,4065>114,,,1,1
5731,114,Directed,5731>114,,,1,2
20305,114,Directed,20305>114,,,1,1
13827,115,Directed,13827>115,,,1,1
5,115,Directed,5>115,,,1,1
12038,115,Directed,12038>115,,,1,1
14,115,Directed,14>115,,,1,1
15503,115,Directed,15503>115,,,1,1
8323,115,Directed,8323>115,,,1,1
19477,115,Directed,19477>115,,,1,1
3478,115,Directed,3478>115,,,1,1
19359,115,Directed,19359>115,,,1,1
35,115,Directed,35>115,,,1,1
20262,115,Directed,20262>115,,,1,1
13863,115,Directed,13863>115,,,1,1
12458,115,Directed,12458>115,,,1,1
3243,115,Directed,3243>115,,,1,1
430,115,Directed,430>115,,,1,1
7983,115,Directed,7983>115,,,1,1
12209,115,Directed,12209>115,,,1,1
6196,115,Directed,6196>115,,,1,5
19380,115,Directed,19380>115,,,1,1
6460,115,Directed,6460>115,,,1,1
18877,115,Directed,18877>115,,,1,1
15550,115,Directed,15550>115,,,1,1
3907,115,Directed,3907>115,,,1,1
19652,115,Directed,19652>115,,,1,1
20805,115,Directed,20805>115,,,1,1
12231,115,Directed,12231>115,,,1,1
20424,115,Directed,20424>115,,,1,1
3273,115,Directed,3273>115,,,1,1
5578,115,Directed,5578>115,,,1,1
20427,115,Directed,20427>115,,,1,1
5571,115,Directed,5571>115,,,1,1
8013,115,Directed,8013>115,,,1,1
15436,115,Directed,15436>115,,,1,1
6097,115,Directed,6097>115,,,1,1
13778,115,Directed,13778>115,,,1,1
14371,115,Directed,14371>115,,,1,1
7892,115,Directed,7892>115,,,1,1
3672,115,Directed,3672>115,,,1,1
13786,115,Directed,13786>115,,,1,1
20461,115,Directed,20461>115,,,1,1
3184,115,Directed,3184>115,,,1,1
116,115,Directed,116>115,,,1,1
19284,115,Directed,19284>115,,,1,1
13562,115,Directed,13562>115,,,1,1
14847,115,Directed,14847>115,,,1,1
23582,117,Directed,23582>117,,,1,1
20313,118,Directed,20313>118,,,1,1
12005,118,Directed,12005>118,,,1,1
5806,118,Directed,5806>118,,,1,2
13696,119,Directed,13696>119,,,1,1
15746,119,Directed,15746>119,,,1,1
7787,119,Directed,7787>119,,,1,1
6103,119,Directed,6103>119,,,1,1
5645,119,Directed,5645>119,,,1,1
3600,119,Directed,3600>119,,,1,1
7953,119,Directed,7953>119,,,1,1
11029,119,Directed,11029>119,,,1,1
8214,119,Directed,8214>119,,,1,1
16023,119,Directed,16023>119,,,1,1
5979,119,Directed,5979>119,,,1,1
20260,119,Directed,20260>119,,,1,1
20135,119,Directed,20135>119,,,1,1
11049,119,Directed,11049>119,,,1,1
810,119,Directed,810>119,,,1,1
15687,119,Directed,15687>119,,,1,1
3506,119,Directed,3506>119,,,1,1
3633,119,Directed,3633>119,,,1,1
25650,119,Directed,25650>119,,,1,1
436,119,Directed,436>119,,,1,1
25912,119,Directed,25912>119,,,1,1
575,119,Directed,575>119,,,1,1
4035,119,Directed,4035>119,,,1,1
10949,119,Directed,10949>119,,,1,1
22982,119,Directed,22982>119,,,1,1
5959,119,Directed,5959>119,,,1,1
20301,119,Directed,20301>119,,,1,1
3415,119,Directed,3415>119,,,1,1
10459,119,Directed,10459>119,,,1,1
10591,119,Directed,10591>119,,,1,1
23648,119,Directed,23648>119,,,1,1
3169,119,Directed,3169>119,,,1,1
6370,119,Directed,6370>119,,,1,6
3683,119,Directed,3683>119,,,1,1
25702,119,Directed,25702>119,,,1,1
8417,119,Directed,8417>119,,,1,1
8305,119,Directed,8305>119,,,1,1
19223,119,Directed,19223>119,,,1,1
3441,119,Directed,3441>119,,,1,1
5888,120,Directed,5888>120,,,1,1
13827,120,Directed,13827>120,,,1,1
25860,120,Directed,25860>120,,,1,1
11913,120,Directed,11913>120,,,1,1
25742,120,Directed,25742>120,,,1,1
25487,120,Directed,25487>120,,,1,1
276,120,Directed,276>120,,,1,1
284,120,Directed,284>120,,,1,1
26016,120,Directed,26016>120,,,1,1
25891,120,Directed,25891>120,,,1,1
20009,120,Directed,20009>120,,,1,1
11058,120,Directed,11058>120,,,1,1
25912,120,Directed,25912>120,,,1,1
19385,120,Directed,19385>120,,,1,1
3260,120,Directed,3260>120,,,1,1
11072,120,Directed,11072>120,,,1,1
20298,120,Directed,20298>120,,,1,1
590,120,Directed,590>120,,,1,1
20304,120,Directed,20304>120,,,1,1
15828,120,Directed,15828>120,,,1,1
13398,120,Directed,13398>120,,,1,1
20311,120,Directed,20311>120,,,1,1
8410,120,Directed,8410>120,,,1,1
6495,120,Directed,6495>120,,,1,1
5985,120,Directed,5985>120,,,1,3
3682,120,Directed,3682>120,,,1,1
10728,120,Directed,10728>120,,,1,1
3948,120,Directed,3948>120,,,1,1
7666,120,Directed,7666>120,,,1,1
12432,122,Directed,12432>122,,,1,1
7986,122,Directed,7986>122,,,1,1
5779,122,Directed,5779>122,,,1,2
621,122,Directed,621>122,,,1,1
25982,122,Directed,25982>122,,,1,1
706,123,Directed,706>123,,,1,1
8258,123,Directed,8258>123,,,1,1
615,123,Directed,615>123,,,1,1
18694,124,Directed,18694>124,,,1,1
17943,124,Directed,17943>124,,,1,1
25495,124,Directed,25495>124,,,1,1
3736,124,Directed,3736>124,,,1,1
16026,124,Directed,16026>124,,,1,1
7709,124,Directed,7709>124,,,1,1
6304,124,Directed,6304>124,,,1,2
8563,124,Directed,8563>124,,,1,1
308,124,Directed,308>124,,,1,1
7994,124,Directed,7994>124,,,1,1
19387,124,Directed,19387>124,,,1,1
19263,124,Directed,19263>124,,,1,1
3150,124,Directed,3150>124,,,1,1
18767,124,Directed,18767>124,,,1,1
107,124,Directed,107>124,,,1,1
8051,124,Directed,8051>124,,,1,1
3957,124,Directed,3957>124,,,1,1
8438,124,Directed,8438>124,,,1,1
15609,124,Directed,15609>124,,,1,1
7674,124,Directed,7674>124,,,1,1
19583,124,Directed,19583>124,,,1,1
19068,124,Directed,19068>124,,,1,1
13439,124,Directed,13439>124,,,1,1
8400,126,Directed,8400>126,,,1,1
14976,128,Directed,14976>128,,,1,1
18816,128,Directed,18816>128,,,1,1
18178,128,Directed,18178>128,,,1,1
11012,128,Directed,11012>128,,,1,1
3593,128,Directed,3593>128,,,1,1
139,128,Directed,139>128,,,1,1
8414,128,Directed,8414>128,,,1,1
3473,128,Directed,3473>128,,,1,1
11029,128,Directed,11029>128,,,1,1
3479,128,Directed,3479>128,,,1,1
19098,128,Directed,19098>128,,,1,1
11035,128,Directed,11035>128,,,1,1
13596,128,Directed,13596>128,,,1,1
20256,128,Directed,20256>128,,,1,1
19243,128,Directed,19243>128,,,1,1
13105,128,Directed,13105>128,,,1,1
20147,128,Directed,20147>128,,,1,1
4020,128,Directed,4020>128,,,1,1
3381,128,Directed,3381>128,,,1,1
705,128,Directed,705>128,,,1,1
19339,128,Directed,19339>128,,,1,1
8388,128,Directed,8388>128,,,1,1
15429,128,Directed,15429>128,,,1,1
12488,128,Directed,12488>128,,,1,1
15949,128,Directed,15949>128,,,1,1
6223,128,Directed,6223>128,,,1,1
18641,128,Directed,18641>128,,,1,1
10578,128,Directed,10578>128,,,1,1
15828,128,Directed,15828>128,,,1,1
3158,128,Directed,3158>128,,,1,1
15575,128,Directed,15575>128,,,1,1
3928,128,Directed,3928>128,,,1,1
3675,128,Directed,3675>128,,,1,1
3417,128,Directed,3417>128,,,1,1
6368,128,Directed,6368>128,,,1,5
3939,128,Directed,3939>128,,,1,1
6116,128,Directed,6116>128,,,1,1
14440,128,Directed,14440>128,,,1,1
20587,128,Directed,20587>128,,,1,1
7790,128,Directed,7790>128,,,1,1
15604,128,Directed,15604>128,,,1,1
6006,128,Directed,6006>128,,,1,1
15863,128,Directed,15863>128,,,1,1
12505,128,Directed,12505>128,,,1,1
15869,128,Directed,15869>128,,,1,1
766,128,Directed,766>128,,,1,1
19967,128,Directed,19967>128,,,1,1
19168,129,Directed,19168>129,,,1,1
23779,129,Directed,23779>129,,,1,1
23109,129,Directed,23109>129,,,1,1
19241,129,Directed,19241>129,,,1,1
13578,129,Directed,13578>129,,,1,1
8141,129,Directed,8141>129,,,1,1
6062,129,Directed,6062>129,,,1,1
20714,129,Directed,20714>129,,,1,1
3150,129,Directed,3150>129,,,1,1
6359,129,Directed,6359>129,,,1,3
25529,129,Directed,25529>129,,,1,1
15578,129,Directed,15578>129,,,1,1
18681,129,Directed,18681>129,,,1,1
8603,129,Directed,8603>129,,,1,1
23690,129,Directed,23690>129,,,1,1
19347,130,Directed,19347>130,,,1,1
149,130,Directed,149>130,,,1,1
12317,130,Directed,12317>130,,,1,1
6145,133,Directed,6145>133,,,1,3
13827,133,Directed,13827>133,,,1,1
13828,133,Directed,13828>133,,,1,1
12545,133,Directed,12545>133,,,1,1
15720,133,Directed,15720>133,,,1,1
20266,133,Directed,20266>133,,,1,1
8078,133,Directed,8078>133,,,1,1
20721,133,Directed,20721>133,,,1,1
15828,133,Directed,15828>133,,,1,1
7793,133,Directed,7793>133,,,1,1
23620,133,Directed,23620>133,,,1,1
5499,133,Directed,5499>133,,,1,1
19617,135,Directed,19617>135,,,1,1
23686,135,Directed,23686>135,,,1,1
8040,135,Directed,8040>135,,,1,1
5931,135,Directed,5931>135,,,1,2
6541,135,Directed,6541>135,,,1,1
20309,135,Directed,20309>135,,,1,1
20700,135,Directed,20700>135,,,1,1
7734,136,Directed,7734>136,,,1,1
3164,137,Directed,3164>137,,,1,1
8411,137,Directed,8411>137,,,1,1
14964,137,Directed,14964>137,,,1,1
18694,137,Directed,18694>137,,,1,1
13825,137,Directed,13825>137,,,1,1
128,139,Directed,128>139,,,1,1
14976,139,Directed,14976>139,,,1,1
18178,139,Directed,18178>139,,,1,1
11012,139,Directed,11012>139,,,1,1
3593,139,Directed,3593>139,,,1,1
19339,139,Directed,19339>139,,,1,1
3473,139,Directed,3473>139,,,1,1
18706,139,Directed,18706>139,,,1,1
11029,139,Directed,11029>139,,,1,1
3479,139,Directed,3479>139,,,1,1
19098,139,Directed,19098>139,,,1,1
11035,139,Directed,11035>139,,,1,1
13596,139,Directed,13596>139,,,1,1
13342,139,Directed,13342>139,,,1,1
20256,139,Directed,20256>139,,,1,1
20129,139,Directed,20129>139,,,1,1
3675,139,Directed,3675>139,,,1,1
19243,139,Directed,19243>139,,,1,1
13105,139,Directed,13105>139,,,1,1
20147,139,Directed,20147>139,,,1,1
4020,139,Directed,4020>139,,,1,1
3381,139,Directed,3381>139,,,1,1
13824,139,Directed,13824>139,,,1,1
11063,139,Directed,11063>139,,,1,1
8504,139,Directed,8504>139,,,1,1
705,139,Directed,705>139,,,1,1
8388,139,Directed,8388>139,,,1,1
12488,139,Directed,12488>139,,,1,1
15949,139,Directed,15949>139,,,1,1
12365,139,Directed,12365>139,,,1,1
18641,139,Directed,18641>139,,,1,1
18816,139,Directed,18816>139,,,1,1
8533,139,Directed,8533>139,,,1,1
3158,139,Directed,3158>139,,,1,1
15575,139,Directed,15575>139,,,1,1
3928,139,Directed,3928>139,,,1,1
3417,139,Directed,3417>139,,,1,1
6223,139,Directed,6223>139,,,1,1
8414,139,Directed,8414>139,,,1,1
6368,139,Directed,6368>139,,,1,5
3939,139,Directed,3939>139,,,1,1
6116,139,Directed,6116>139,,,1,1
14440,139,Directed,14440>139,,,1,1
20587,139,Directed,20587>139,,,1,1
10578,139,Directed,10578>139,,,1,1
7790,139,Directed,7790>139,,,1,1
15604,139,Directed,15604>139,,,1,1
6006,139,Directed,6006>139,,,1,1
15863,139,Directed,15863>139,,,1,1
12505,139,Directed,12505>139,,,1,1
15869,139,Directed,15869>139,,,1,1
766,139,Directed,766>139,,,1,1
19967,139,Directed,19967>139,,,1,1
8290,142,Directed,8290>142,,,1,1
25891,142,Directed,25891>142,,,1,1
18556,142,Directed,18556>142,,,1,1
10974,142,Directed,10974>142,,,1,1
3519,142,Directed,3519>142,,,1,1
709,147,Directed,709>147,,,1,1
130,149,Directed,130>149,,,1,1
13703,149,Directed,13703>149,,,1,1
19347,149,Directed,19347>149,,,1,1
20564,149,Directed,20564>149,,,1,1
19483,149,Directed,19483>149,,,1,1
6205,149,Directed,6205>149,,,1,2
8400,156,Directed,8400>156,,,1,1
5567,156,Directed,5567>156,,,1,2
20287,156,Directed,20287>156,,,1,1
8592,157,Directed,8592>157,,,1,1
20708,157,Directed,20708>157,,,1,1
8452,157,Directed,8452>157,,,1,1
10532,157,Directed,10532>157,,,1,1
13680,157,Directed,13680>157,,,1,1
3672,157,Directed,3672>157,,,1,1
15449,157,Directed,15449>157,,,1,1
18808,157,Directed,18808>157,,,1,1
12292,157,Directed,12292>157,,,1,1
18042,157,Directed,18042>157,,,1,1
5566,157,Directed,5566>157,,,1,2
20127,157,Directed,20127>157,,,1,1
53,158,Directed,53>158,,,1,1
8323,160,Directed,8323>160,,,1,1
8077,160,Directed,8077>160,,,1,1
8592,160,Directed,8592>160,,,1,1
19601,160,Directed,19601>160,,,1,1
3907,160,Directed,3907>160,,,1,1
14998,160,Directed,14998>160,,,1,1
6299,160,Directed,6299>160,,,1,4
8094,160,Directed,8094>160,,,1,1
5554,160,Directed,5554>160,,,1,1
436,160,Directed,436>160,,,1,1
10682,160,Directed,10682>160,,,1,1
18621,160,Directed,18621>160,,,1,1
17987,160,Directed,17987>160,,,1,1
3145,160,Directed,3145>160,,,1,1
5779,160,Directed,5779>160,,,1,1
8398,160,Directed,8398>160,,,1,1
12371,160,Directed,12371>160,,,1,1
15841,160,Directed,15841>160,,,1,1
8298,160,Directed,8298>160,,,1,1
275,160,Directed,275>160,,,1,1
3316,160,Directed,3316>160,,,1,1
758,160,Directed,758>160,,,1,1
4065,161,Directed,4065>161,,,1,1
6145,161,Directed,6145>161,,,1,2
23303,161,Directed,23303>161,,,1,1
12001,163,Directed,12001>163,,,1,1
25764,163,Directed,25764>163,,,1,1
13789,163,Directed,13789>163,,,1,1
15472,163,Directed,15472>163,,,1,1
18161,163,Directed,18161>163,,,1,1
3716,163,Directed,3716>163,,,1,1
25693,163,Directed,25693>163,,,1,1
3237,165,Directed,3237>165,,,1,1
18664,165,Directed,18664>165,,,1,1
5737,165,Directed,5737>165,,,1,2
654,165,Directed,654>165,,,1,1
317,165,Directed,317>165,,,1,1
278,165,Directed,278>165,,,1,1
3449,165,Directed,3449>165,,,1,1
18808,165,Directed,18808>165,,,1,1
25724,165,Directed,25724>165,,,1,1
11037,165,Directed,11037>165,,,1,1
167,166,Directed,167>166,,,1,1
19209,166,Directed,19209>166,,,1,1
25643,166,Directed,25643>166,,,1,1
7911,166,Directed,7911>166,,,1,1
15857,166,Directed,15857>166,,,1,1
7913,166,Directed,7913>166,,,1,1
20616,167,Directed,20616>167,,,1,1
3470,167,Directed,3470>167,,,1,1
3602,167,Directed,3602>167,,,1,1
12051,167,Directed,12051>167,,,1,1
174,167,Directed,174>167,,,1,1
15003,167,Directed,15003>167,,,1,1
15004,167,Directed,15004>167,,,1,1
15902,167,Directed,15902>167,,,1,1
20514,167,Directed,20514>167,,,1,1
11046,167,Directed,11046>167,,,1,1
20521,167,Directed,20521>167,,,1,1
10926,167,Directed,10926>167,,,1,1
687,167,Directed,687>167,,,1,1
5556,167,Directed,5556>167,,,1,1
19529,167,Directed,19529>167,,,1,1
25801,167,Directed,25801>167,,,1,1
572,167,Directed,572>167,,,1,1
830,167,Directed,830>167,,,1,1
713,167,Directed,713>167,,,1,1
3274,167,Directed,3274>167,,,1,1
20429,167,Directed,20429>167,,,1,1
595,167,Directed,595>167,,,1,1
25687,167,Directed,25687>167,,,1,1
12382,167,Directed,12382>167,,,1,1
5728,167,Directed,5728>167,,,1,3
166,167,Directed,166>167,,,1,1
8166,167,Directed,8166>167,,,1,1
20456,167,Directed,20456>167,,,1,1
238,167,Directed,238>167,,,1,1
14838,167,Directed,14838>167,,,1,1
3804,168,Directed,3804>168,,,1,1
22,168,Directed,22>168,,,1,1
6446,168,Directed,6446>168,,,1,1
672,169,Directed,672>169,,,1,1
12385,169,Directed,12385>169,,,1,1
5795,169,Directed,5795>169,,,1,2
14883,169,Directed,14883>169,,,1,1
13734,169,Directed,13734>169,,,1,1
3411,169,Directed,3411>169,,,1,1
55,169,Directed,55>169,,,1,1
23052,169,Directed,23052>169,,,1,1
11065,169,Directed,11065>169,,,1,1
18766,169,Directed,18766>169,,,1,1
22929,169,Directed,22929>169,,,1,1
13779,169,Directed,13779>169,,,1,1
13398,169,Directed,13398>169,,,1,1
15767,169,Directed,15767>169,,,1,1
15513,169,Directed,15513>169,,,1,1
7897,169,Directed,7897>169,,,1,1
3775,169,Directed,3775>169,,,1,1
23603,169,Directed,23603>169,,,1,1
25880,169,Directed,25880>169,,,1,1
3929,169,Directed,3929>169,,,1,1
14883,171,Directed,14883>171,,,1,1
11882,171,Directed,11882>171,,,1,1
6228,171,Directed,6228>171,,,1,2
278,171,Directed,278>171,,,1,1
7897,171,Directed,7897>171,,,1,1
10560,173,Directed,10560>173,,,1,1
13824,173,Directed,13824>173,,,1,1
8290,173,Directed,8290>173,,,1,1
11013,173,Directed,11013>173,,,1,1
11074,173,Directed,11074>173,,,1,1
8270,173,Directed,8270>173,,,1,1
25677,173,Directed,25677>173,,,1,1
7792,173,Directed,7792>173,,,1,1
12306,173,Directed,12306>173,,,1,1
12436,173,Directed,12436>173,,,1,1
18765,173,Directed,18765>173,,,1,1
7927,173,Directed,7927>173,,,1,1
8632,173,Directed,8632>173,,,1,1
13652,173,Directed,13652>173,,,1,1
13563,173,Directed,13563>173,,,1,1
669,173,Directed,669>173,,,1,1
19037,173,Directed,19037>173,,,1,1
8081,174,Directed,8081>174,,,1,1
19350,174,Directed,19350>174,,,1,1
13830,174,Directed,13830>174,,,1,1
19209,174,Directed,19209>174,,,1,1
3468,174,Directed,3468>174,,,1,1
3470,174,Directed,3470>174,,,1,1
529,174,Directed,529>174,,,1,1
3602,174,Directed,3602>174,,,1,1
6294,174,Directed,6294>174,,,1,5
11031,174,Directed,11031>174,,,1,1
3274,174,Directed,3274>174,,,1,1
25498,174,Directed,25498>174,,,1,1
283,174,Directed,283>174,,,1,1
25500,174,Directed,25500>174,,,1,1
25501,174,Directed,25501>174,,,1,1
6432,174,Directed,6432>174,,,1,1
167,174,Directed,167>174,,,1,1
20521,174,Directed,20521>174,,,1,1
25643,174,Directed,25643>174,,,1,1
175,174,Directed,175>174,,,1,1
3252,174,Directed,3252>174,,,1,1
8116,174,Directed,8116>174,,,1,1
14394,174,Directed,14394>174,,,1,1
4027,174,Directed,4027>174,,,1,1
3773,174,Directed,3773>174,,,1,1
830,174,Directed,830>174,,,1,1
23743,174,Directed,23743>174,,,1,1
5954,174,Directed,5954>174,,,1,1
10691,174,Directed,10691>174,,,1,1
14860,174,Directed,14860>174,,,1,1
25486,174,Directed,25486>174,,,1,1
18887,174,Directed,18887>174,,,1,1
25801,174,Directed,25801>174,,,1,1
20298,174,Directed,20298>174,,,1,1
25742,174,Directed,25742>174,,,1,1
10843,174,Directed,10843>174,,,1,1
605,174,Directed,605>174,,,1,1
7903,174,Directed,7903>174,,,1,1
3425,174,Directed,3425>174,,,1,1
738,174,Directed,738>174,,,1,1
796,174,Directed,796>174,,,1,1
18151,174,Directed,18151>174,,,1,1
7913,174,Directed,7913>174,,,1,1
5994,174,Directed,5994>174,,,1,1
5927,174,Directed,5927>174,,,1,1
10734,174,Directed,10734>174,,,1,1
18622,174,Directed,18622>174,,,1,1
20087,174,Directed,20087>174,,,1,1
8568,174,Directed,8568>174,,,1,1
14826,174,Directed,14826>174,,,1,1
16037,175,Directed,16037>175,,,1,1
23432,176,Directed,23432>176,,,1,1
15865,176,Directed,15865>176,,,1,1
19425,177,Directed,19425>177,,,1,1
675,177,Directed,675>177,,,1,1
3140,177,Directed,3140>177,,,1,1
3478,177,Directed,3478>177,,,1,1
3441,177,Directed,3441>177,,,1,1
25961,177,Directed,25961>177,,,1,1
3978,177,Directed,3978>177,,,1,2
44,177,Directed,44>177,,,1,1
5998,177,Directed,5998>177,,,1,1
20304,177,Directed,20304>177,,,1,1
15793,177,Directed,15793>177,,,1,1
7892,177,Directed,7892>177,,,1,1
10638,177,Directed,10638>177,,,1,1
19286,177,Directed,19286>177,,,1,1
6096,177,Directed,6096>177,,,1,3
25758,177,Directed,25758>177,,,1,1
26016,178,Directed,26016>178,,,1,1
25859,178,Directed,25859>178,,,1,1
6405,178,Directed,6405>178,,,1,3
7980,178,Directed,7980>178,,,1,1
25965,178,Directed,25965>178,,,1,1
4059,178,Directed,4059>178,,,1,1
11984,178,Directed,11984>178,,,1,1
23634,178,Directed,23634>178,,,1,1
3301,178,Directed,3301>178,,,1,1
20628,178,Directed,20628>178,,,1,1
3478,178,Directed,3478>178,,,1,1
763,178,Directed,763>178,,,1,1
18748,178,Directed,18748>178,,,1,1
11038,178,Directed,11038>178,,,1,1
6047,178,Directed,6047>178,,,1,1
18560,180,Directed,18560>180,,,1,1
5505,180,Directed,5505>180,,,1,1
25858,180,Directed,25858>180,,,1,1
643,180,Directed,643>180,,,1,1
3204,180,Directed,3204>180,,,1,1
15749,180,Directed,15749>180,,,1,1
14849,180,Directed,14849>180,,,1,1
15767,180,Directed,15767>180,,,1,1
8588,180,Directed,8588>180,,,1,1
20110,180,Directed,20110>180,,,1,1
3471,180,Directed,3471>180,,,1,1
11024,180,Directed,11024>180,,,1,1
6545,180,Directed,6545>180,,,1,1
238,180,Directed,238>180,,,1,1
7831,180,Directed,7831>180,,,1,1
25498,180,Directed,25498>180,,,1,1
283,180,Directed,283>180,,,1,1
796,180,Directed,796>180,,,1,1
8477,180,Directed,8477>180,,,1,1
30,180,Directed,30>180,,,1,1
18821,180,Directed,18821>180,,,1,1
8352,180,Directed,8352>180,,,1,1
25891,180,Directed,25891>180,,,1,1
15013,180,Directed,15013>180,,,1,1
25766,180,Directed,25766>180,,,1,1
295,180,Directed,295>180,,,1,1
25897,180,Directed,25897>180,,,1,1
23111,180,Directed,23111>180,,,1,1
3883,180,Directed,3883>180,,,1,2
5832,180,Directed,5832>180,,,1,1
18863,180,Directed,18863>180,,,1,1
23216,180,Directed,23216>180,,,1,1
8497,180,Directed,8497>180,,,1,1
11825,180,Directed,11825>180,,,1,1
6070,180,Directed,6070>180,,,1,1
55,180,Directed,55>180,,,1,1
18108,180,Directed,18108>180,,,1,1
11070,180,Directed,11070>180,,,1,1
577,180,Directed,577>180,,,1,1
19653,180,Directed,19653>180,,,1,1
11975,180,Directed,11975>180,,,1,1
25672,180,Directed,25672>180,,,1,1
7749,180,Directed,7749>180,,,1,1
3536,180,Directed,3536>180,,,1,1
15441,180,Directed,15441>180,,,1,1
12499,180,Directed,12499>180,,,1,1
20494,180,Directed,20494>180,,,1,1
16086,180,Directed,16086>180,,,1,1
343,180,Directed,343>180,,,1,1
12005,180,Directed,12005>180,,,1,1
20316,180,Directed,20316>180,,,1,1
6239,180,Directed,6239>180,,,1,1
20304,180,Directed,20304>180,,,1,1
3554,180,Directed,3554>180,,,1,1
16101,180,Directed,16101>180,,,1,1
7782,180,Directed,7782>180,,,1,1
18023,180,Directed,18023>180,,,1,1
13148,180,Directed,13148>180,,,1,1
3836,180,Directed,3836>180,,,1,1
6380,180,Directed,6380>180,,,1,7
366,180,Directed,366>180,,,1,1
3697,180,Directed,3697>180,,,1,1
6497,180,Directed,6497>180,,,1,1
11838,180,Directed,11838>180,,,1,1
10487,180,Directed,10487>180,,,1,1
15993,180,Directed,15993>180,,,1,1
15487,180,Directed,15487>180,,,1,1
18940,180,Directed,18940>180,,,1,1
5757,180,Directed,5757>180,,,1,1
20222,180,Directed,20222>180,,,1,1
8062,180,Directed,8062>180,,,1,1
5510,182,Directed,5510>182,,,1,1
8587,182,Directed,8587>182,,,1,1
8589,182,Directed,8589>182,,,1,1
12048,182,Directed,12048>182,,,1,1
5521,182,Directed,5521>182,,,1,1
16018,182,Directed,16018>182,,,1,1
10905,182,Directed,10905>182,,,1,1
10651,182,Directed,10651>182,,,1,1
156,182,Directed,156>182,,,1,1
161,182,Directed,161>182,,,1,1
